treatment,risk,replicate_id
No_vaccine,0.014533333333333334,1355
Moderna,7.333333333333333e-4,1356
No_vaccine,0.012133333333333333,1356
Moderna,0.001,1357
No_vaccine,0.011266666666666666,1357
Moderna,0.001,1358
No_vaccine,0.013066666666666667,1358
Moderna,5.333333333333334e-4,1359
No_vaccine,0.014333333333333333,1359
Moderna,6e-4,1360
No_vaccine,0.012333333333333333,1360
Moderna,4e-4,1361
No_vaccine,0.013266666666666666,1361
Moderna,2.666666666666667e-4,1362
No_vaccine,0.013933333333333334,1362
Moderna,0.0010666666666666667,1363
No_vaccine,0.012533333333333334,1363
Moderna,7.333333333333333e-4,1364
No_vaccine,0.011866666666666666,1364
Moderna,0.0013333333333333333,1365
No_vaccine,0.013,1365
Moderna,8e-4,1366
No_vaccine,0.012733333333333333,1366
Moderna,3.333333333333333e-4,1367
No_vaccine,0.012333333333333333,1367
Moderna,6e-4,1368
No_vaccine,0.0128,1368
Moderna,4.6666666666666666e-4,1369
No_vaccine,0.0118,1369
Moderna,0.001,1370
No_vaccine,0.012066666666666667,1370
Moderna,6.666666666666666e-4,1371
No_vaccine,0.0132,1371
Moderna,8.666666666666666e-4,1372
No_vaccine,0.0114,1372
Moderna,0.0010666666666666667,1373
No_vaccine,0.012,1373
Moderna,7.333333333333333e-4,1374
No_vaccine,0.012333333333333333,1374
Moderna,8.666666666666666e-4,1375
No_vaccine,0.013133333333333334,1375
Moderna,6.666666666666666e-4,1376
No_vaccine,0.013133333333333334,1376
Moderna,3.333333333333333e-4,1377
No_vaccine,0.0128,1377
Moderna,5.333333333333334e-4,1378
No_vaccine,0.013066666666666667,1378
Moderna,6e-4,1379
No_vaccine,0.0122,1379
Moderna,6e-4,1380
No_vaccine,0.011933333333333334,1380
Moderna,4.6666666666666666e-4,1381
No_vaccine,0.0122,1381
Moderna,8e-4,1382
No_vaccine,0.011466666666666667,1382
Moderna,7.333333333333333e-4,1383
No_vaccine,0.012533333333333334,1383
Moderna,0.0012,1384
No_vaccine,0.012866666666666667,1384
Moderna,9.333333333333333e-4,1385
No_vaccine,0.012733333333333333,1385
Moderna,7.333333333333333e-4,1386
No_vaccine,0.012,1386
Moderna,6e-4,1387
No_vaccine,0.011733333333333333,1387
Moderna,4e-4,1388
No_vaccine,0.014533333333333334,1388
Moderna,6e-4,1389
No_vaccine,0.012466666666666666,1389
Moderna,8e-4,1390
No_vaccine,0.0128,1390
Moderna,5.333333333333334e-4,1391
No_vaccine,0.011933333333333334,1391
Moderna,0.0010666666666666667,1392
No_vaccine,0.012666666666666666,1392
Moderna,6.666666666666666e-4,1393
No_vaccine,0.011333333333333334,1393
Moderna,5.333333333333334e-4,1394
No_vaccine,0.012733333333333333,1394
Moderna,8e-4,1395
No_vaccine,0.0122,1395
Moderna,0.0010666666666666667,1396
No_vaccine,0.011733333333333333,1396
Moderna,8.666666666666666e-4,1397
No_vaccine,0.0124,1397
Moderna,7.333333333333333e-4,1398
No_vaccine,0.013466666666666667,1398
Moderna,5.333333333333334e-4,1399
No_vaccine,0.013,1399
Moderna,5.333333333333334e-4,1400
No_vaccine,0.0118,1400
Moderna,9.333333333333333e-4,1401
No_vaccine,0.0106,1401
Moderna,7.333333333333333e-4,1402
No_vaccine,0.011666666666666667,1402
Moderna,5.333333333333334e-4,1403
No_vaccine,0.0122,1403
Moderna,4.6666666666666666e-4,1404
No_vaccine,0.011866666666666666,1404
Moderna,8e-4,1405
No_vaccine,0.012666666666666666,1405
Moderna,9.333333333333333e-4,1406
No_vaccine,0.012466666666666666,1406
Moderna,6e-4,1407
No_vaccine,0.010533333333333334,1407
Moderna,0.001,1408
No_vaccine,0.011933333333333334,1408
Moderna,0.0010666666666666667,1409
No_vaccine,0.011533333333333333,1409
Moderna,8.666666666666666e-4,1410
No_vaccine,0.012133333333333333,1410
Moderna,0.001,1411
No_vaccine,0.0124,1411
Moderna,0.001,1412
No_vaccine,0.0122,1412
Moderna,6.666666666666666e-4,1413
No_vaccine,0.011466666666666667,1413
Moderna,6.666666666666666e-4,1414
No_vaccine,0.012533333333333334,1414
Moderna,6.666666666666666e-4,1415
No_vaccine,0.011866666666666666,1415
Moderna,8.666666666666666e-4,1416
No_vaccine,0.0124,1416
Moderna,5.333333333333334e-4,1417
No_vaccine,0.013666666666666667,1417
Moderna,7.333333333333333e-4,1418
No_vaccine,0.011266666666666666,1418
Moderna,5.333333333333334e-4,1419
No_vaccine,0.011733333333333333,1419
Moderna,3.333333333333333e-4,1420
No_vaccine,0.011933333333333334,1420
Moderna,7.333333333333333e-4,1421
No_vaccine,0.0116,1421
Moderna,4e-4,1422
No_vaccine,0.012066666666666667,1422
Moderna,0.0011333333333333334,1423
No_vaccine,0.012266666666666667,1423
Moderna,8.666666666666666e-4,1424
No_vaccine,0.0118,1424
Moderna,6e-4,1425
No_vaccine,0.0118,1425
Moderna,5.333333333333334e-4,1426
No_vaccine,0.011266666666666666,1426
Moderna,7.333333333333333e-4,1427
No_vaccine,0.0126,1427
Moderna,7.333333333333333e-4,1428
No_vaccine,0.012933333333333333,1428
Moderna,8.666666666666666e-4,1429
No_vaccine,0.0122,1429
Moderna,0.0011333333333333334,1430
No_vaccine,0.012333333333333333,1430
Moderna,9.333333333333333e-4,1431
No_vaccine,0.0122,1431
Moderna,7.333333333333333e-4,1432
No_vaccine,0.0118,1432
Moderna,6.666666666666666e-4,1433
No_vaccine,0.012333333333333333,1433
Moderna,5.333333333333334e-4,1434
No_vaccine,0.010933333333333333,1434
Moderna,7.333333333333333e-4,1435
No_vaccine,0.0128,1435
Moderna,5.333333333333334e-4,1436
No_vaccine,0.0136,1436
Moderna,6e-4,1437
No_vaccine,0.012266666666666667,1437
Moderna,6.666666666666666e-4,1438
No_vaccine,0.013466666666666667,1438
Moderna,5.333333333333334e-4,1439
No_vaccine,0.012,1439
Moderna,8.666666666666666e-4,1440
No_vaccine,0.011333333333333334,1440
Moderna,6e-4,1441
No_vaccine,0.012266666666666667,1441
Moderna,6e-4,1442
No_vaccine,0.013533333333333333,1442
Moderna,0.0010666666666666667,1443
No_vaccine,0.012666666666666666,1443
Moderna,5.333333333333334e-4,1444
No_vaccine,0.012466666666666666,1444
Moderna,8.666666666666666e-4,1445
No_vaccine,0.013666666666666667,1445
Moderna,8e-4,1446
No_vaccine,0.011266666666666666,1446
Moderna,0.001,1447
No_vaccine,0.011933333333333334,1447
Moderna,6.666666666666666e-4,1448
No_vaccine,0.012533333333333334,1448
Moderna,8.666666666666666e-4,1449
No_vaccine,0.012333333333333333,1449
Moderna,5.333333333333334e-4,1450
No_vaccine,0.011866666666666666,1450
Moderna,0.0010666666666666667,1451
No_vaccine,0.0124,1451
Moderna,6.666666666666666e-4,1452
No_vaccine,0.012466666666666666,1452
Moderna,4.6666666666666666e-4,1453
No_vaccine,0.0126,1453
Moderna,9.333333333333333e-4,1454
No_vaccine,0.0112,1454
Moderna,9.333333333333333e-4,1455
No_vaccine,0.010266666666666667,1455
Moderna,6.666666666666666e-4,1456
No_vaccine,0.0114,1456
Moderna,7.333333333333333e-4,1457
No_vaccine,0.012933333333333333,1457
Moderna,8.666666666666666e-4,1458
No_vaccine,0.011,1458
Moderna,6.666666666666666e-4,1459
No_vaccine,0.013333333333333334,1459
Moderna,8.666666666666666e-4,1460
No_vaccine,0.011866666666666666,1460
Moderna,6e-4,1461
No_vaccine,0.012066666666666667,1461
Moderna,4e-4,1462
No_vaccine,0.0126,1462
Moderna,8e-4,1463
No_vaccine,0.0128,1463
Moderna,8.666666666666666e-4,1464
No_vaccine,0.013,1464
Moderna,6.666666666666666e-4,1465
No_vaccine,0.0114,1465
Moderna,8e-4,1466
No_vaccine,0.013533333333333333,1466
Moderna,2.666666666666667e-4,1467
No_vaccine,0.011733333333333333,1467
Moderna,8.666666666666666e-4,1468
No_vaccine,0.012733333333333333,1468
Moderna,8.666666666666666e-4,1469
No_vaccine,0.012133333333333333,1469
Moderna,4.6666666666666666e-4,1470
No_vaccine,0.012466666666666666,1470
Moderna,9.333333333333333e-4,1471
No_vaccine,0.012933333333333333,1471
Moderna,4e-4,1472
No_vaccine,0.0122,1472
Moderna,6e-4,1473
No_vaccine,0.011333333333333334,1473
Moderna,6.666666666666666e-4,1474
No_vaccine,0.011533333333333333,1474
Moderna,5.333333333333334e-4,1475
No_vaccine,0.0114,1475
Moderna,7.333333333333333e-4,1476
No_vaccine,0.013333333333333334,1476
Moderna,6e-4,1477
No_vaccine,0.0132,1477
Moderna,9.333333333333333e-4,1478
No_vaccine,0.013666666666666667,1478
Moderna,7.333333333333333e-4,1479
No_vaccine,0.0122,1479
Moderna,0.0010666666666666667,1480
No_vaccine,0.012733333333333333,1480
Moderna,0.0015333333333333334,1481
No_vaccine,0.012866666666666667,1481
Moderna,0.0010666666666666667,1482
No_vaccine,0.0136,1482
Moderna,9.333333333333333e-4,1483
No_vaccine,0.011333333333333334,1483
Moderna,4.6666666666666666e-4,1484
No_vaccine,0.0124,1484
Moderna,9.333333333333333e-4,1485
No_vaccine,0.0118,1485
Moderna,8e-4,1486
No_vaccine,0.010866666666666667,1486
Moderna,3.333333333333333e-4,1487
No_vaccine,0.011133333333333334,1487
Moderna,6.666666666666666e-4,1488
No_vaccine,0.013533333333333333,1488
Moderna,2e-4,1489
No_vaccine,0.011733333333333333,1489
Moderna,0.001,1490
No_vaccine,0.012666666666666666,1490
Moderna,6e-4,1491
No_vaccine,0.012733333333333333,1491
Moderna,7.333333333333333e-4,1492
No_vaccine,0.011266666666666666,1492
Moderna,5.333333333333334e-4,1493
No_vaccine,0.011733333333333333,1493
Moderna,3.333333333333333e-4,1494
No_vaccine,0.013066666666666667,1494
Moderna,5.333333333333334e-4,1495
No_vaccine,0.012533333333333334,1495
Moderna,8e-4,1496
No_vaccine,0.012933333333333333,1496
Moderna,7.333333333333333e-4,1497
No_vaccine,0.0122,1497
Moderna,0.001,1498
No_vaccine,0.012866666666666667,1498
Moderna,7.333333333333333e-4,1499
No_vaccine,0.011,1499
Moderna,0.0010666666666666667,1500
No_vaccine,0.011733333333333333,1500
Moderna,0.0012,1501
No_vaccine,0.012666666666666666,1501
Moderna,9.333333333333333e-4,1502
No_vaccine,0.0118,1502
Moderna,6.666666666666666e-4,1503
No_vaccine,0.0122,1503
Moderna,0.0012,1504
No_vaccine,0.011733333333333333,1504
Moderna,0.0010666666666666667,1505
No_vaccine,0.011933333333333334,1505
Moderna,4.6666666666666666e-4,1506
No_vaccine,0.012266666666666667,1506
Moderna,0.0010666666666666667,1507
No_vaccine,0.012133333333333333,1507
Moderna,0.001,1508
No_vaccine,0.010533333333333334,1508
Moderna,4e-4,1509
No_vaccine,0.012866666666666667,1509
Moderna,8.666666666666666e-4,1510
No_vaccine,0.0136,1510
Moderna,6e-4,1511
No_vaccine,0.012466666666666666,1511
Moderna,5.333333333333334e-4,1512
No_vaccine,0.012466666666666666,1512
Moderna,0.0011333333333333334,1513
No_vaccine,0.0136,1513
Moderna,8.666666666666666e-4,1514
No_vaccine,0.010133333333333333,1514
Moderna,0.0010666666666666667,1515
No_vaccine,0.012066666666666667,1515
Moderna,4.6666666666666666e-4,1516
No_vaccine,0.0108,1516
Moderna,6.666666666666666e-4,1517
No_vaccine,0.011,1517
Moderna,6e-4,1518
No_vaccine,0.012733333333333333,1518
Moderna,5.333333333333334e-4,1519
No_vaccine,0.013333333333333334,1519
Moderna,6.666666666666666e-4,1520
No_vaccine,0.011466666666666667,1520
Moderna,9.333333333333333e-4,1521
No_vaccine,0.012866666666666667,1521
Moderna,4.6666666666666666e-4,1522
No_vaccine,0.014,1522
Moderna,0.0011333333333333334,1523
No_vaccine,0.013733333333333334,1523
Moderna,5.333333333333334e-4,1524
No_vaccine,0.011733333333333333,1524
Moderna,7.333333333333333e-4,1525
No_vaccine,0.011933333333333334,1525
Moderna,8e-4,1526
No_vaccine,0.0142,1526
Moderna,7.333333333333333e-4,1527
No_vaccine,0.012066666666666667,1527
Moderna,7.333333333333333e-4,1528
No_vaccine,0.0118,1528
Moderna,5.333333333333334e-4,1529
No_vaccine,0.0134,1529
Moderna,6.666666666666666e-4,1530
No_vaccine,0.012533333333333334,1530
Moderna,6.666666666666666e-4,1531
No_vaccine,0.012866666666666667,1531
Moderna,9.333333333333333e-4,1532
No_vaccine,0.012733333333333333,1532
Moderna,5.333333333333334e-4,1533
No_vaccine,0.011333333333333334,1533
Moderna,6.666666666666666e-4,1534
No_vaccine,0.012666666666666666,1534
Moderna,8e-4,1535
No_vaccine,0.011666666666666667,1535
Moderna,0.0010666666666666667,1536
No_vaccine,0.011933333333333334,1536
Moderna,0.0013333333333333333,1537
No_vaccine,0.011466666666666667,1537
Moderna,6e-4,1538
No_vaccine,0.011133333333333334,1538
Moderna,5.333333333333334e-4,1539
No_vaccine,0.0118,1539
Moderna,0.0010666666666666667,1540
No_vaccine,0.0122,1540
Moderna,7.333333333333333e-4,1541
No_vaccine,0.013133333333333334,1541
Moderna,0.001,1542
No_vaccine,0.010933333333333333,1542
Moderna,0.001,1543
No_vaccine,0.012266666666666667,1543
Moderna,5.333333333333334e-4,1544
No_vaccine,0.013666666666666667,1544
Moderna,8.666666666666666e-4,1545
No_vaccine,0.011733333333333333,1545
Moderna,0.0011333333333333334,1546
No_vaccine,0.010266666666666667,1546
Moderna,8.666666666666666e-4,1547
No_vaccine,0.012066666666666667,1547
Moderna,6.666666666666666e-4,1548
No_vaccine,0.013333333333333334,1548
Moderna,8.666666666666666e-4,1549
No_vaccine,0.012533333333333334,1549
Moderna,6e-4,1550
No_vaccine,0.014,1550
Moderna,7.333333333333333e-4,1551
No_vaccine,0.0112,1551
Moderna,7.333333333333333e-4,1552
No_vaccine,0.012933333333333333,1552
Moderna,6.666666666666666e-4,1553
No_vaccine,0.012666666666666666,1553
Moderna,7.333333333333333e-4,1554
No_vaccine,0.014333333333333333,1554
Moderna,8.666666666666666e-4,1555
No_vaccine,0.012266666666666667,1555
Moderna,0.0011333333333333334,1556
No_vaccine,0.012333333333333333,1556
Moderna,0.0012,1557
No_vaccine,0.013466666666666667,1557
Moderna,7.333333333333333e-4,1558
No_vaccine,0.012733333333333333,1558
Moderna,2.666666666666667e-4,1559
No_vaccine,0.011333333333333334,1559
Moderna,6.666666666666666e-4,1560
No_vaccine,0.0122,1560
Moderna,6.666666666666666e-4,1561
No_vaccine,0.0124,1561
Moderna,8.666666666666666e-4,1562
No_vaccine,0.0122,1562
Moderna,6e-4,1563
No_vaccine,0.012466666666666666,1563
Moderna,7.333333333333333e-4,1564
No_vaccine,0.013066666666666667,1564
Moderna,8e-4,1565
No_vaccine,0.011933333333333334,1565
Moderna,3.333333333333333e-4,1566
No_vaccine,0.013066666666666667,1566
Moderna,5.333333333333334e-4,1567
No_vaccine,0.012333333333333333,1567
Moderna,6e-4,1568
No_vaccine,0.011666666666666667,1568
Moderna,8.666666666666666e-4,1569
No_vaccine,0.0108,1569
Moderna,8.666666666666666e-4,1570
No_vaccine,0.013866666666666666,1570
Moderna,7.333333333333333e-4,1571
No_vaccine,0.011533333333333333,1571
Moderna,4.6666666666666666e-4,1572
No_vaccine,0.013066666666666667,1572
Moderna,0.0010666666666666667,1573
No_vaccine,0.0124,1573
Moderna,8e-4,1574
No_vaccine,0.0126,1574
Moderna,8.666666666666666e-4,1575
No_vaccine,0.012,1575
Moderna,5.333333333333334e-4,1576
No_vaccine,0.012933333333333333,1576
Moderna,8e-4,1577
No_vaccine,0.012866666666666667,1577
Moderna,4e-4,1578
No_vaccine,0.012,1578
Moderna,5.333333333333334e-4,1579
No_vaccine,0.012,1579
Moderna,8.666666666666666e-4,1580
No_vaccine,0.011533333333333333,1580
Moderna,7.333333333333333e-4,1581
No_vaccine,0.0114,1581
Moderna,6e-4,1582
No_vaccine,0.0128,1582
Moderna,8.666666666666666e-4,1583
No_vaccine,0.010866666666666667,1583
Moderna,7.333333333333333e-4,1584
No_vaccine,0.012666666666666666,1584
Moderna,4.6666666666666666e-4,1585
No_vaccine,0.012466666666666666,1585
Moderna,6e-4,1586
No_vaccine,0.011066666666666667,1586
Moderna,8e-4,1587
No_vaccine,0.011533333333333333,1587
Moderna,8.666666666666666e-4,1588
No_vaccine,0.0116,1588
Moderna,0.001,1589
No_vaccine,0.011866666666666666,1589
Moderna,4.6666666666666666e-4,1590
No_vaccine,0.014133333333333333,1590
Moderna,3.333333333333333e-4,1591
No_vaccine,0.012333333333333333,1591
Moderna,9.333333333333333e-4,1592
No_vaccine,0.011866666666666666,1592
Moderna,7.333333333333333e-4,1593
No_vaccine,0.0112,1593
Moderna,6e-4,1594
No_vaccine,0.0132,1594
Moderna,0.0011333333333333334,1595
No_vaccine,0.0118,1595
Moderna,7.333333333333333e-4,1596
No_vaccine,0.014266666666666667,1596
Moderna,8.666666666666666e-4,1597
No_vaccine,0.012133333333333333,1597
Moderna,6e-4,1598
No_vaccine,0.013,1598
Moderna,0.0010666666666666667,1599
No_vaccine,0.0124,1599
Moderna,8e-4,1600
No_vaccine,0.012266666666666667,1600
Moderna,7.333333333333333e-4,1601
No_vaccine,0.012333333333333333,1601
Moderna,9.333333333333333e-4,1602
No_vaccine,0.0128,1602
Moderna,7.333333333333333e-4,1603
No_vaccine,0.012,1603
Moderna,8.666666666666666e-4,1604
No_vaccine,0.012933333333333333,1604
Moderna,6e-4,1605
No_vaccine,0.012266666666666667,1605
Moderna,2.666666666666667e-4,1606
No_vaccine,0.012133333333333333,1606
Moderna,6.666666666666666e-4,1607
No_vaccine,0.0106,1607
Moderna,7.333333333333333e-4,1608
No_vaccine,0.011133333333333334,1608
Moderna,6.666666666666666e-4,1609
No_vaccine,0.011866666666666666,1609
Moderna,0.0010666666666666667,1610
No_vaccine,0.0116,1610
Moderna,7.333333333333333e-4,1611
No_vaccine,0.011,1611
Moderna,5.333333333333334e-4,1612
No_vaccine,0.011533333333333333,1612
Moderna,6e-4,1613
No_vaccine,0.011533333333333333,1613
Moderna,0.001,1614
No_vaccine,0.011933333333333334,1614
Moderna,7.333333333333333e-4,1615
No_vaccine,0.013933333333333334,1615
Moderna,6.666666666666666e-4,1616
No_vaccine,0.011466666666666667,1616
Moderna,5.333333333333334e-4,1617
No_vaccine,0.011933333333333334,1617
Moderna,9.333333333333333e-4,1618
No_vaccine,0.0134,1618
Moderna,8e-4,1619
No_vaccine,0.0116,1619
Moderna,7.333333333333333e-4,1620
No_vaccine,0.013,1620
Moderna,8.666666666666666e-4,1621
No_vaccine,0.012666666666666666,1621
Moderna,4e-4,1622
No_vaccine,0.012533333333333334,1622
Moderna,6.666666666666666e-4,1623
No_vaccine,0.0138,1623
Moderna,4.6666666666666666e-4,1624
No_vaccine,0.0122,1624
Moderna,3.333333333333333e-4,1625
No_vaccine,0.013066666666666667,1625
Moderna,7.333333333333333e-4,1626
No_vaccine,0.0116,1626
Moderna,6e-4,1627
No_vaccine,0.0122,1627
Moderna,0.0013333333333333333,1628
No_vaccine,0.012133333333333333,1628
Moderna,6e-4,1629
No_vaccine,0.012733333333333333,1629
Moderna,0.0011333333333333334,1630
No_vaccine,0.013266666666666666,1630
Moderna,7.333333333333333e-4,1631
No_vaccine,0.011333333333333334,1631
Moderna,8.666666666666666e-4,1632
No_vaccine,0.012,1632
Moderna,9.333333333333333e-4,1633
No_vaccine,0.011333333333333334,1633
Moderna,0.0012,1634
No_vaccine,0.011466666666666667,1634
Moderna,7.333333333333333e-4,1635
No_vaccine,0.012933333333333333,1635
Moderna,0.0010666666666666667,1636
No_vaccine,0.011133333333333334,1636
Moderna,8.666666666666666e-4,1637
No_vaccine,0.011666666666666667,1637
Moderna,8.666666666666666e-4,1638
No_vaccine,0.011666666666666667,1638
Moderna,6e-4,1639
No_vaccine,0.012133333333333333,1639
Moderna,0.0010666666666666667,1640
No_vaccine,0.011933333333333334,1640
Moderna,6.666666666666666e-4,1641
No_vaccine,0.012933333333333333,1641
Moderna,0.001,1642
No_vaccine,0.013333333333333334,1642
Moderna,8e-4,1643
No_vaccine,0.013666666666666667,1643
Moderna,7.333333333333333e-4,1644
No_vaccine,0.012333333333333333,1644
Moderna,6.666666666666666e-4,1645
No_vaccine,0.011866666666666666,1645
Moderna,8e-4,1646
No_vaccine,0.013266666666666666,1646
Moderna,7.333333333333333e-4,1647
No_vaccine,0.011666666666666667,1647
Moderna,6e-4,1648
No_vaccine,0.0114,1648
Moderna,8.666666666666666e-4,1649
No_vaccine,0.0126,1649
Moderna,8.666666666666666e-4,1650
No_vaccine,0.0128,1650
Moderna,0.001,1651
No_vaccine,0.013,1651
Moderna,5.333333333333334e-4,1652
No_vaccine,0.013133333333333334,1652
Moderna,8e-4,1653
No_vaccine,0.0128,1653
Moderna,8.666666666666666e-4,1654
No_vaccine,0.012533333333333334,1654
Moderna,8e-4,1655
No_vaccine,0.011733333333333333,1655
Moderna,4.6666666666666666e-4,1656
No_vaccine,0.012533333333333334,1656
Moderna,0.001,1657
No_vaccine,0.013,1657
Moderna,8e-4,1658
No_vaccine,0.0122,1658
Moderna,7.333333333333333e-4,1659
No_vaccine,0.013533333333333333,1659
Moderna,4e-4,1660
No_vaccine,0.014,1660
Moderna,5.333333333333334e-4,1661
No_vaccine,0.013466666666666667,1661
Moderna,7.333333333333333e-4,1662
No_vaccine,0.012,1662
Moderna,8.666666666666666e-4,1663
No_vaccine,0.012,1663
Moderna,6e-4,1664
No_vaccine,0.011733333333333333,1664
Moderna,8e-4,1665
No_vaccine,0.0112,1665
Moderna,4e-4,1666
No_vaccine,0.0132,1666
Moderna,8e-4,1667
No_vaccine,0.012666666666666666,1667
Moderna,6e-4,1668
No_vaccine,0.012266666666666667,1668
Moderna,0.0014666666666666667,1669
No_vaccine,0.0138,1669
Moderna,8.666666666666666e-4,1670
No_vaccine,0.0122,1670
Moderna,8.666666666666666e-4,1671
No_vaccine,0.010733333333333333,1671
Moderna,9.333333333333333e-4,1672
No_vaccine,0.0114,1672
Moderna,6e-4,1673
No_vaccine,0.012133333333333333,1673
Moderna,6.666666666666666e-4,1674
No_vaccine,0.010933333333333333,1674
Moderna,8.666666666666666e-4,1675
No_vaccine,0.012,1675
Moderna,0.0010666666666666667,1676
No_vaccine,0.011266666666666666,1676
Moderna,0.001,1677
No_vaccine,0.011666666666666667,1677
Moderna,0.0010666666666666667,1678
No_vaccine,0.0118,1678
Moderna,8e-4,1679
No_vaccine,0.0116,1679
Moderna,7.333333333333333e-4,1680
No_vaccine,0.012933333333333333,1680
Moderna,0.0010666666666666667,1681
No_vaccine,0.0114,1681
Moderna,6.666666666666666e-4,1682
